0.175	0.25	0.212339	21.511
0.25	0.4	0.204242	37.0508
0.35	0.375	0.202657	53.2853
0.375	0.325	0.20354	65.946
0.3	0.2	0.210347	78.9436
0.15	0.275	0.212201	92.5003
0.1	0.325	0.212297	105.875
0.15	0.2	0.216401	119.275
0.35	0.225	0.207741	135.371
0.375	0.175	0.209519	157.576
0.225	0.275	0.209238	170.242
0.225	0.35	0.206413	190.345
0.175	0.4	0.206448	205.355
0.25	0.25	0.209506	219.316
0.1	0.175	0.221154	237.366
0.175	0.325	0.208996	248.963
0.2	0.225	0.212598	261.208
0.2	0.3	0.209068	274.386
0.225	0.2	0.21298	289.958
0.175	0.175	0.216783	305.172
0.15	0.35	0.209023	320.128
0.4	0.375	0.201756	337.881
0.25	0.175	0.213489	358.237
0.325	0.175	0.210928	372.363
0.325	0.325	0.204594	394.432
0.125	0.225	0.216174	414.642
0.375	0.225	0.207131	434.102
0.3	0.35	0.20441	447.226
0.125	0.3	0.212186	464.83
0.125	0.375	0.209153	477.084
0.4	0.325	0.203068	493.739
0.35	0.275	0.20572	506.073
0.275	0.375	0.204293	523.575
0.4	0.175	0.208887	537.394
0.2	0.375	0.20639	556.06
0.325	0.4	0.202537	573.124
0.1	0.25	0.216101	584.959
0.275	0.3	0.206698	603.375
0.325	0.25	0.207308	625.48
0.4	0.225	0.206562	654.426
0.275	0.225	0.209875	673.586
0.3	0.275	0.206962	688.98
0.1	0.4	0.209389	704.229
0.375	0.275	0.205166	724.517
0.375	0.375	0.20219	749.592
0.35	0.325	0.204047	777.833
0.25	0.325	0.206515	799.847
0.4	0.275	0.20465	822.038
0.1	0.35	0.211242	21.4917
0.4	0.25	0.339744	42.3939
0.25	0.2	0.351149	61.4258
0.125	0.25	0.356456	79.3268
0.3	0.225	0.209108	96.9027
0.35	0.175	0.347374	113.18
0.125	0.325	0.350763	131.465
0.275	0.25	0.345776	147.626
0.1	0.275	0.35667	158.944
0.275	0.175	0.212566	174.877
0.2	0.175	0.357107	185.779
0.375	0.35	0.202834	198.307
0.375	0.25	0.34081	214.682
0.15	0.3	0.211044	230
0.125	0.4	0.346323	245.557
0.225	0.3	0.208209	267.87
0.15	0.225	0.214865	287.244
0.325	0.35	0.337676	304.673
0.175	0.275	0.21112	318.896
0.2	0.25	0.350488	335.775
0.35	0.4	0.202052	358.255
0.175	0.35	0.345591	375.307
0.1	0.2	0.292741	389.657
0.225	0.225	0.350733	404.629
0.225	0.375	0.205629	422.184
0.2	0.325	0.345436	438.797
0.275	0.4	0.337696	456.112
0.15	0.375	0.345884	475.067
0.375	0.4	0.333682	495.504
0.375	0.3	0.338016	517.548
0.25	0.35	0.341211	535.401
0.25	0.275	0.345528	547.436
0.125	0.175	0.363907	559.569
0.4	0.4	0.332821	575.795
0.3	0.375	0.337642	596.203
0.4	0.3	0.337029	612.558
0.375	0.2	0.208265	629.513
0.35	0.3	0.339061	656.267
0.4	0.2	0.343002	674.975
0.325	0.2	0.346692	693.398
0.175	0.2	0.356676	711.685
0.325	0.275	0.341589	731.308
0.35	0.25	0.206683	749.566
0.275	0.325	0.341228	768.598
0.2	0.4	0.341503	789.857
0.4	0.35	0.334748	826.707
0.3	0.3	0.341353	846.934
0.35	0.35	0.336641	869.935
0.1	0.225	0.217624	127.065
0.3	0.175	0.283791	25.8076
0.1	0.375	0.210275	41.245
0.225	0.325	0.20727	58.9675
0.175	0.225	0.287025	73.3737
0.225	0.4	0.204913	96.0807
0.325	0.225	0.27956	114.735
0.125	0.35	0.28277	145.226
0.15	0.325	0.209989	160.222
0.175	0.3	0.21001	177.825
0.25	0.225	0.282848	192.039
0.275	0.275	0.278913	209.413
0.3	0.4	0.27299	223.569
0.2	0.275	0.282434	238.976
0.3	0.25	0.207984	251.18
0.275	0.2	0.211154	264.972
0.15	0.4	0.279117	275.206
0.15	0.25	0.21347	290.905
0.2	0.35	0.278726	304.101
0.325	0.375	0.273015	317.798
0.325	0.3	0.275855	333.921
0.3	0.325	0.275685	347.859
0.125	0.2	0.292507	363.15
0.225	0.25	0.282577	378.009
0.15	0.175	0.292714	394.437
0.25	0.3	0.278748	434.625
0.2	0.2	0.287279	449.544
0.1	0.3	0.287224	472.369
0.125	0.275	0.286996	485.849
0.35	0.2	0.280051	500.333
0.25	0.375	0.275598	525.057
0.225	0.175	0.287696	540.834
0.175	0.375	0.278869	558.075
0.275	0.35	0.2756	572.184
Smallest eig: 0.201756 - (0.4, 0.375)
Total time: 2319.06
