0.1	0.175	0.221154	3.84056
No eigen: 0.1	0.2	19.4239
0.1	0.225	0.217624	3.2769
0.1	0.25	0.216101	5.70135
0.1	0.275	0.214715	3.82973
0.1	0.3	0.213452	4.02295
0.1	0.325	0.212297	5.99874
0.1	0.35	0.211242	5.35857
0.1	0.375	0.210275	5.39477
0.1	0.4	0.209389	5.7771
0.125	0.175	0.219548	4.31187
0.125	0.2	0.217777	5.46148
0.125	0.225	0.216174	5.3818
0.125	0.25	0.214718	5.14412
0.125	0.275	0.213394	6.61425
0.125	0.3	0.212186	4.99889
0.125	0.325	0.211084	4.48079
0.125	0.35	0.210075	4.78462
0.125	0.375	0.209153	5.28685
0.125	0.4	0.208307	4.95333
0.15	0.175	0.218098	5.90467
0.15	0.2	0.216401	6.65472
0.15	0.225	0.214865	4.85432
0.15	0.25	0.21347	4.91257
0.15	0.275	0.212201	5.52568
0.15	0.3	0.211044	4.89994
0.15	0.325	0.209989	4.63419
0.15	0.35	0.209023	4.47567
0.15	0.375	0.20814	4.34393
0.15	0.4	0.207332	4.6529
0.175	0.175	0.216783	4.95984
0.175	0.2	0.215154	7.14558
0.175	0.225	0.213678	4.33995
0.175	0.25	0.212339	5.19682
0.175	0.275	0.21112	4.66586
0.175	0.3	0.21001	4.4102
0.175	0.325	0.208996	5.63712
0.175	0.35	0.20807	6.18743
0.175	0.375	0.207223	5.65475
0.175	0.4	0.206448	5.0542
0.2	0.175	0.215586	4.91089
0.2	0.2	0.214018	5.40834
0.2	0.225	0.212598	4.52244
0.2	0.25	0.211309	4.16457
0.2	0.275	0.210136	5.82316
0.2	0.3	0.209068	5.03534
0.2	0.325	0.208094	5.62152
0.2	0.35	0.207204	4.39532
0.2	0.375	0.20639	5.47419
0.2	0.4	0.205645	5.15526
0.225	0.175	0.214492	6.15903
0.225	0.2	0.21298	4.81536
0.225	0.225	0.211611	4.71662
0.225	0.25	0.210368	5.62771
0.225	0.275	0.209238	5.62374
0.225	0.3	0.208209	5.06292
0.225	0.325	0.20727	5.66795
0.225	0.35	0.206413	4.95336
0.225	0.375	0.205629	5.76962
0.225	0.4	0.204913	3.37378
0.25	0.175	0.213489	5.14936
0.25	0.2	0.212029	5.31828
0.25	0.225	0.210706	4.75991
0.25	0.25	0.209506	5.32495
0.25	0.275	0.208415	5.3319
0.25	0.3	0.207422	5.22742
0.25	0.325	0.206515	5.72805
0.25	0.35	0.205688	6.1995
0.25	0.375	0.204933	6.25467
0.25	0.4	0.204242	4.77714
0.275	0.175	0.212566	5.1091
0.275	0.2	0.211154	4.74971
0.275	0.225	0.209875	5.02483
0.275	0.25	0.208714	6.50993
0.275	0.275	0.207659	6.95496
0.275	0.3	0.206698	5.10589
0.275	0.325	0.205822	4.86363
0.275	0.35	0.205023	5.59082
0.275	0.375	0.204293	4.65303
0.275	0.4	0.203627	5.54506
0.3	0.175	0.211715	5.15013
0.3	0.2	0.210347	5.74131
0.3	0.225	0.209108	5.94604
0.3	0.25	0.207984	4.32241
0.3	0.275	0.206962	3.75614
0.3	0.3	0.206031	5.00587
0.3	0.325	0.205184	5.3927
0.3	0.35	0.20441	5.80796
0.3	0.375	0.203704	5.33166
0.3	0.4	0.20306	4.47699
0.325	0.175	0.210928	5.20191
0.325	0.2	0.209601	5.54924
0.325	0.225	0.208399	5.56752
0.325	0.25	0.207308	8.57731
0.325	0.275	0.206317	5.04621
0.325	0.3	0.205416	8.65954
0.325	0.325	0.204594	5.76145
0.325	0.35	0.203844	5.19422
0.325	0.375	0.203161	4.00298
0.325	0.4	0.202537	4.94365
0.35	0.175	0.210198	3.33533
0.35	0.2	0.208909	4.7273
0.35	0.225	0.207741	3.44388
0.35	0.25	0.206683	4.34779
0.35	0.275	0.20572	3.60616
0.35	0.3	0.204845	5.37851
0.35	0.325	0.204047	4.85279
0.35	0.35	0.203321	4.06875
0.35	0.375	0.202657	3.80331
0.35	0.4	0.202052	4.75977
0.375	0.175	0.209519	4.14552
0.375	0.2	0.208265	4.06872
0.375	0.225	0.207131	4.0774
0.375	0.25	0.206101	4.04529
0.375	0.275	0.205166	4.75895
0.375	0.3	0.204315	4.12946
0.375	0.325	0.20354	4.64714
0.375	0.35	0.202834	4.19049
0.375	0.375	0.20219	4.57623
0.375	0.4	0.201603	4.88848
0.4	0.175	0.208887	4.42077
0.4	0.2	0.207666	4.2885
0.4	0.225	0.206562	4.44764
0.4	0.25	0.20556	4.45049
0.4	0.275	0.20465	4.6288
0.4	0.3	0.203822	3.73072
0.4	0.325	0.203068	5.51373
0.4	0.35	0.202382	3.92915
0.4	0.375	0.201756	5.37522
0.4	0.4	0.201185	6.05704
Smallest eig: 0.201185 - (0.4, 0.4)
Total time: 853.257
