0.1	0.175	0.221154	1.47834
0.1	0.2	2.53502	5.69804
0.1	0.225	0.217624	1.87461
0.1	0.25	0.216101	1.59516
0.1	0.275	0.214715	1.55203
0.1	0.3	0.213452	1.59645
0.1	0.325	0.212297	1.39512
0.1	0.35	0.211242	1.56493
0.1	0.375	0.210275	1.61648
0.1	0.4	0.209389	1.51665
0.125	0.175	0.219548	1.28903
0.125	0.2	0.217777	1.47113
0.125	0.225	0.216174	1.50894
0.125	0.25	0.214718	1.88676
0.125	0.275	0.213394	1.80781
0.125	0.3	0.212186	1.66536
0.125	0.325	0.211084	1.77189
0.125	0.35	0.210075	1.68931
0.125	0.375	0.209153	1.81412
0.125	0.4	0.208307	2.06893
0.15	0.175	0.218098	1.85032
0.15	0.2	0.216401	1.50206
0.15	0.225	0.214865	1.5749
0.15	0.25	0.21347	1.55672
0.15	0.275	0.212201	1.3808
0.15	0.3	0.211044	1.65041
0.15	0.325	0.209989	1.68543
0.15	0.35	0.209023	1.51495
0.15	0.375	0.20814	2.4205
0.15	0.4	0.207332	1.38961
0.175	0.175	0.216783	2.47378
0.175	0.2	0.215154	1.60114
0.175	0.225	0.213678	2.14199
0.175	0.25	0.212339	1.11557
0.175	0.275	0.21112	1.43672
0.175	0.3	0.21001	1.52971
0.175	0.325	0.208996	1.50503
0.175	0.35	0.20807	1.58623
0.175	0.375	0.207223	1.3706
0.175	0.4	0.206448	1.5403
0.2	0.175	0.215586	1.38047
0.2	0.2	0.214018	1.33584
0.2	0.225	0.212598	1.54065
0.2	0.25	0.211309	1.54791
0.2	0.275	0.210136	1.95168
0.2	0.3	0.209068	1.83167
0.2	0.325	0.208094	1.59518
0.2	0.35	0.207204	1.44575
0.2	0.375	0.20639	1.79683
0.2	0.4	0.205645	1.6558
0.225	0.175	0.214492	1.85136
0.225	0.2	0.21298	1.30386
0.225	0.225	0.211611	1.57576
0.225	0.25	0.210368	1.55784
0.225	0.275	0.209238	1.58682
0.225	0.3	0.208209	3.26841
0.225	0.325	0.20727	1.30432
0.225	0.35	0.206413	1.66932
0.225	0.375	0.205629	1.84769
0.225	0.4	0.204913	1.6514
0.25	0.175	0.213489	1.68091
0.25	0.2	0.212029	1.48373
0.25	0.225	0.210706	1.49575
0.25	0.25	0.209506	1.72
0.25	0.275	0.208415	1.6939
0.25	0.3	0.207422	1.74419
0.25	0.325	0.206515	1.33779
0.25	0.35	0.205688	2.25901
0.25	0.375	0.204933	1.94854
0.25	0.4	0.204242	1.67456
0.275	0.175	0.212566	1.71183
0.275	0.2	0.211154	1.68809
0.275	0.225	0.209875	1.76954
0.275	0.25	0.208714	1.84712
0.275	0.275	0.207659	1.57602
0.275	0.3	0.206698	1.82779
0.275	0.325	0.205822	1.58387
0.275	0.35	0.205023	1.61015
0.275	0.375	0.204293	1.58963
0.275	0.4	0.203627	1.91907
0.3	0.175	0.211715	1.61394
0.3	0.2	0.210347	1.43465
0.3	0.225	0.209108	1.60137
0.3	0.25	0.207984	1.7413
0.3	0.275	0.206962	2.92718
0.3	0.3	0.206031	1.5767
0.3	0.325	0.205184	3.94505
0.3	0.35	0.20441	1.77268
0.3	0.375	0.203704	1.43271
0.3	0.4	0.20306	1.7611
0.325	0.175	0.210928	1.39666
0.325	0.2	0.209601	1.53191
0.325	0.225	0.208399	1.31627
0.325	0.25	0.207308	1.77744
0.325	0.275	0.206317	1.69326
0.325	0.3	0.205415	1.78998
0.325	0.325	0.204594	1.8658
0.325	0.35	0.203844	1.71199
0.325	0.375	0.203161	1.55574
0.325	0.4	0.202537	1.67505
0.35	0.175	0.210198	1.45483
0.35	0.2	0.208909	1.58869
0.35	0.225	0.207741	1.54376
0.35	0.25	0.206683	1.62293
0.35	0.275	0.20572	1.63386
0.35	0.3	0.204845	1.9126
0.35	0.325	0.204047	1.83929
0.35	0.35	0.203321	1.38484
0.35	0.375	0.202657	2.10783
0.35	0.4	0.202052	1.77845
0.375	0.175	0.209519	1.71651
0.375	0.2	0.208265	1.6762
0.375	0.225	0.207131	1.4696
0.375	0.25	0.206101	1.70609
0.375	0.275	0.205166	1.75867
0.375	0.3	0.204315	2.19756
0.375	0.325	0.20354	1.55849
0.375	0.35	0.202834	1.66459
0.375	0.375	0.20219	1.62537
0.375	0.4	0.201603	1.86184
0.4	0.175	0.208887	1.83808
0.4	0.2	0.207666	1.71805
0.4	0.225	0.206562	1.55231
0.4	0.25	0.20556	1.84176
0.4	0.275	0.20465	1.67517
0.4	0.3	0.203822	1.58143
0.4	0.325	0.203068	1.9825
0.4	0.35	0.202382	1.93757
0.4	0.375	0.201756	1.38501
0.4	0.4	0.201185	2.45502
Smallest eig: 0.201185 - (0.4, 0.4)
Total time: 318.158
