0.1	0.175	0.221154	7.36951
0.1	0.2	2.53502	11.6576
0.1	0.225	0.217624	5.99928
0.1	0.25	0.216101	8.0028
0.1	0.275	0.214715	6.1016
0.1	0.3	0.213452	5.97041
0.1	0.325	0.212297	6.89028
0.1	0.35	0.211242	6.56722
0.1	0.375	0.210275	6.67486
0.1	0.4	0.209389	7.05378
0.125	0.175	0.219548	9.19259
0.125	0.2	0.217777	7.33423
0.125	0.225	0.216174	7.65651
0.125	0.25	0.214718	7.21884
0.125	0.275	0.213394	8.86231
0.125	0.3	0.212186	7.83413
0.125	0.325	0.211084	8.53598
0.125	0.35	0.210075	7.40265
0.125	0.375	0.209153	7.75534
0.125	0.4	0.208307	8.31497
0.15	0.175	0.218098	7.58553
0.15	0.2	0.216401	7.51446
0.15	0.225	0.214865	9.99606
0.15	0.25	0.21347	6.73369
0.15	0.275	0.212201	8.32626
0.15	0.3	0.211044	8.11142
0.15	0.325	0.209989	6.88166
0.15	0.35	0.209023	8.6608
0.15	0.375	0.20814	7.45977
0.15	0.4	0.207332	10.4664
0.175	0.175	0.216783	7.81184
0.175	0.2	0.215154	6.56143
0.175	0.225	0.213678	4.96449
0.175	0.25	0.212339	6.02307
0.175	0.275	0.21112	7.19687
0.175	0.3	0.21001	6.37588
0.175	0.325	0.208996	7.82971
0.175	0.35	0.20807	9.27577
0.175	0.375	0.207223	9.74242
0.175	0.4	0.206448	6.81236
0.2	0.175	0.215586	5.92387
0.2	0.2	0.214018	7.24842
0.2	0.225	0.212598	6.58578
0.2	0.25	0.211309	5.77317
0.2	0.275	0.210136	9.1829
0.2	0.3	0.209068	8.17842
0.2	0.325	0.208094	6.50925
0.2	0.35	0.207204	7.84224
0.2	0.375	0.20639	7.80741
0.2	0.4	0.205645	6.96758
0.225	0.175	0.214492	5.39711
0.225	0.2	0.21298	7.94115
0.225	0.225	0.211611	6.28669
0.225	0.25	0.210368	7.65427
0.225	0.275	0.209238	7.50457
0.225	0.3	0.208209	8.04639
0.225	0.325	0.20727	6.96575
0.225	0.35	0.206413	7.6509
0.225	0.375	0.205629	7.13608
0.225	0.4	0.204913	8.07207
0.25	0.175	0.213489	8.49589
0.25	0.2	0.212029	9.97586
0.25	0.225	0.210706	8.01313
0.25	0.25	0.209506	7.28905
0.25	0.275	0.208415	8.23817
0.25	0.3	0.207422	6.11167
0.25	0.325	0.206515	8.02646
0.25	0.35	0.205688	7.92205
0.25	0.375	0.204933	6.11514
0.25	0.4	0.204242	7.58311
0.275	0.175	0.212566	5.44509
0.275	0.2	0.211154	6.50485
0.275	0.225	0.209875	7.0053
0.275	0.25	0.208714	5.71791
0.275	0.275	0.207659	7.32794
0.275	0.3	0.206698	7.92034
0.275	0.325	0.205822	7.683
0.275	0.35	0.205023	6.19028
0.275	0.375	0.204293	6.22244
0.275	0.4	0.203627	6.72467
0.3	0.175	0.211715	7.2712
0.3	0.2	0.210347	7.98526
0.3	0.225	0.209108	5.75235
0.3	0.25	0.207984	6.60449
0.3	0.275	0.206962	7.68054
0.3	0.3	0.206031	6.35033
0.3	0.325	0.205184	7.12579
0.3	0.35	0.20441	6.33945
0.3	0.375	0.203704	6.63814
0.3	0.4	0.20306	7.72351
0.325	0.175	0.210928	6.77242
0.325	0.2	0.209601	6.77318
0.325	0.225	0.208399	6.6296
0.325	0.25	0.207308	7.20096
0.325	0.275	0.206317	6.67388
0.325	0.3	0.205416	6.53801
0.325	0.325	0.204594	7.19088
0.325	0.35	0.203844	6.47483
0.325	0.375	0.203161	7.49639
0.325	0.4	0.202537	6.4683
0.35	0.175	0.210198	6.68994
0.35	0.2	0.208909	6.71878
0.35	0.225	0.207741	9.94381
0.35	0.25	0.206683	9.34049
0.35	0.275	0.20572	7.47566
0.35	0.3	0.204845	6.75663
0.35	0.325	0.204047	6.39868
0.35	0.35	0.203321	5.89314
0.35	0.375	0.202657	7.11356
0.35	0.4	0.202052	7.53986
0.375	0.175	0.209519	7.14993
0.375	0.2	0.208265	6.06252
0.375	0.225	0.207131	6.85467
0.375	0.25	0.206101	5.3663
0.375	0.275	0.205166	5.82249
0.375	0.3	0.204315	6.93133
0.375	0.325	0.20354	6.31984
0.375	0.35	0.202834	8.26532
0.375	0.375	0.20219	6.82143
0.375	0.4	0.201603	6.14249
0.4	0.175	0.208887	7.2746
0.4	0.2	0.207666	6.97251
0.4	0.225	0.206562	6.11434
0.4	0.25	0.20556	6.48966
0.4	0.275	0.20465	7.69074
0.4	0.3	0.203822	7.05453
0.4	0.325	0.203068	5.90851
0.4	0.35	0.202382	5.74289
0.4	0.375	0.201756	7.42258
0.4	0.4	0.201185	7.42765
Smallest eig: 0.201185 - (0.4, 0.4)
Total time: 1175.05
