0.1	0.175	0.221154	20.2508
0.1	0.2	2.53502	69.2756
0.1	0.225	0.217624	15.9208
0.1	0.25	0.216101	16.2974
0.1	0.275	0.214715	16.6109
0.1	0.3	0.213452	21.343
0.1	0.325	0.212297	23.6245
0.1	0.35	0.211242	29.951
0.1	0.375	0.210275	43.0373
0.1	0.4	0.209389	36.0654
0.125	0.175	0.219548	44.674
0.125	0.2	0.217777	41.4064
0.125	0.225	0.216174	42.9302
0.125	0.25	0.214718	34.5148
0.125	0.275	0.213394	36.7114
0.125	0.3	0.212186	49.1558
0.125	0.325	0.211084	46.5397
0.125	0.35	0.210075	34.7728
0.125	0.375	0.209153	38.3814
0.125	0.4	0.208307	37.9892
0.15	0.175	0.218098	38.0006
0.15	0.2	0.216401	24.4116
0.15	0.225	0.214865	28.7663
0.15	0.25	0.21347	26.2773
0.15	0.275	0.212201	24.0427
0.15	0.3	0.211044	24.5142
0.15	0.325	0.209989	25.7706
0.15	0.35	0.209023	22.4899
0.15	0.375	0.20814	30.9474
0.15	0.4	0.207332	23.7964
0.175	0.175	0.216783	21.6618
0.175	0.2	0.215154	21.331
0.175	0.225	0.213678	17.44
0.175	0.25	0.212339	21.0228
0.175	0.275	0.21112	20.0207
0.175	0.3	0.21001	20.2291
0.175	0.325	0.208996	17.5833
0.175	0.35	0.20807	20.675
0.175	0.375	0.207223	17.5547
0.175	0.4	0.206448	19.9735
0.2	0.175	0.215586	18.5986
0.2	0.2	0.214018	24.2563
0.2	0.225	0.212598	16.2717
0.2	0.25	0.211309	18.0716
0.2	0.275	0.210136	17.5987
0.2	0.3	0.209068	16.7522
0.2	0.325	0.208094	16.5475
0.2	0.35	0.207204	16.9768
0.2	0.375	0.20639	21.976
0.2	0.4	0.205645	22.3808
0.225	0.175	0.214492	21.9453
0.225	0.2	0.21298	18.8031
0.225	0.225	0.211611	16.5432
0.225	0.25	0.210368	28.9017
0.225	0.275	0.209238	16.7043
0.225	0.3	0.208209	22.5351
0.225	0.325	0.20727	20.2395
0.225	0.35	0.206413	18.6882
0.225	0.375	0.205629	18.9936
0.225	0.4	0.204913	19.4746
0.25	0.175	0.213489	18.3876
0.25	0.2	0.212029	17.0844
0.25	0.225	0.210706	17.2121
0.25	0.25	0.209506	18.0152
0.25	0.275	0.208415	13.7447
0.25	0.3	0.207422	22.4893
0.25	0.325	0.206515	20.3836
0.25	0.35	0.205688	22.829
0.25	0.375	0.204933	18.3373
0.25	0.4	0.204242	22.0201
0.275	0.175	0.212566	21.5744
0.275	0.2	0.211154	21.3035
0.275	0.225	0.209875	23.9633
0.275	0.25	0.208714	22.5478
0.275	0.275	0.207659	38.0962
0.275	0.3	0.206698	26.081
0.275	0.325	0.205822	19.121
0.275	0.35	0.205023	24.5699
0.275	0.375	0.204293	19.3306
0.275	0.4	0.203627	22.8883
0.3	0.175	0.211715	23.1216
0.3	0.2	0.210347	19.272
0.3	0.225	0.209108	23.0541
0.3	0.25	0.207984	19.1748
0.3	0.275	0.206962	19.357
0.3	0.3	0.206031	24.1458
0.3	0.325	0.205184	20.0902
0.3	0.35	0.20441	19.6554
0.3	0.375	0.203704	23.6738
0.3	0.4	0.20306	23.2017
0.325	0.175	0.210928	21.3922
0.325	0.2	0.209601	28.1538
0.325	0.225	0.208399	19.4135
0.325	0.25	0.207308	23.3613
0.325	0.275	0.206317	24.5713
0.325	0.3	0.205416	21.513
0.325	0.325	0.204594	30.8941
0.325	0.35	0.203844	23.1571
0.325	0.375	0.203161	23.2616
0.325	0.4	0.202537	24.4032
0.35	0.175	0.210198	19.7575
0.35	0.2	0.208909	20.7721
0.35	0.225	0.207741	23.6367
0.35	0.25	0.206683	21.1246
0.35	0.275	0.20572	19.0693
0.35	0.3	0.204845	22.8338
0.35	0.325	0.204047	26.6928
0.35	0.35	0.203321	19.0958
0.35	0.375	0.202657	23.9577
0.35	0.4	0.202052	32.6196
0.375	0.175	0.209519	25.1187
0.375	0.2	0.208265	24.6924
0.375	0.225	0.207131	21.0521
0.375	0.25	0.206101	17.1595
0.375	0.275	0.205166	21.3398
0.375	0.3	0.204315	19.3397
0.375	0.325	0.20354	19.7895
0.375	0.35	0.202834	19.1971
0.375	0.375	0.20219	27.1107
0.375	0.4	0.201603	24.6714
0.4	0.175	0.208887	20.8067
0.4	0.2	0.207666	26.361
0.4	0.225	0.206562	23.4047
0.4	0.25	0.20556	21.3301
0.4	0.275	0.20465	23.815
0.4	0.3	0.203822	23.9502
0.4	0.325	0.203068	23.5644
0.4	0.35	0.202382	24.9516
0.4	0.375	0.201756	25.2471
0.4	0.4	0.201185	24.3195
Smallest eig: 0.201185 - (0.4, 0.4)
Total time: 3752.97
